2024-03-21 20:24:39,665 INFO    StreamThr :9145 [internal.py:wandb_internal():86] W&B internal server running at pid: 9145, started at: 2024-03-21 20:24:39.664406
2024-03-21 20:25:21,405 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: stop_status
2024-03-21 20:25:21,405 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-21 20:25:21,406 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: stop_status
2024-03-21 20:25:22,053 DEBUG   SenderThread:9145 [sender.py:send():382] send: telemetry
2024-03-21 20:25:22,053 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 20:25:22,054 DEBUG   SenderThread:9145 [sender.py:send():382] send: exit
2024-03-21 20:25:22,054 INFO    SenderThread:9145 [sender.py:send_exit():589] handling exit code: 0
2024-03-21 20:25:22,054 INFO    SenderThread:9145 [sender.py:send_exit():591] handling runtime: 41
2024-03-21 20:25:22,055 INFO    SenderThread:9145 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-21 20:25:22,055 INFO    SenderThread:9145 [sender.py:send_exit():597] send defer
2024-03-21 20:25:22,055 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:22,055 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-21 20:25:22,055 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:22,056 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 0
2024-03-21 20:25:22,056 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 1
2024-03-21 20:25:22,056 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:22,056 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-21 20:25:22,056 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:22,056 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 1
2024-03-21 20:25:22,056 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 2
2024-03-21 20:25:22,056 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:22,056 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-21 20:25:22,056 INFO    HandlerThread:9145 [system_monitor.py:finish():203] Stopping system monitor
2024-03-21 20:25:22,056 DEBUG   SystemMonitor:9145 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-21 20:25:22,056 DEBUG   SystemMonitor:9145 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-21 20:25:22,056 INFO    HandlerThread:9145 [interfaces.py:finish():202] Joined cpu monitor
2024-03-21 20:25:22,056 DEBUG   SystemMonitor:9145 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-21 20:25:22,057 INFO    HandlerThread:9145 [interfaces.py:finish():202] Joined disk monitor
2024-03-21 20:25:22,057 INFO    HandlerThread:9145 [interfaces.py:finish():202] Joined memory monitor
2024-03-21 20:25:22,057 INFO    HandlerThread:9145 [interfaces.py:finish():202] Joined network monitor
2024-03-21 20:25:22,058 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:22,058 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 2
2024-03-21 20:25:22,058 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 3
2024-03-21 20:25:22,058 DEBUG   SenderThread:9145 [sender.py:send():382] send: stats
2024-03-21 20:25:22,058 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:22,058 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-21 20:25:22,058 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:22,058 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 3
2024-03-21 20:25:22,058 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 4
2024-03-21 20:25:22,058 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:22,058 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-21 20:25:22,059 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:22,059 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-21 20:25:22,059 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 5
2024-03-21 20:25:22,059 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:22,059 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-21 20:25:22,059 DEBUG   SenderThread:9145 [sender.py:send():382] send: summary
2024-03-21 20:25:22,059 INFO    SenderThread:9145 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-21 20:25:22,059 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:22,059 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-21 20:25:22,059 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 6
2024-03-21 20:25:22,060 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:22,060 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-21 20:25:22,060 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:22,060 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-21 20:25:22,062 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 20:25:22,275 INFO    Thread-25 :9145 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/output.log
2024-03-21 20:25:22,275 INFO    Thread-25 :9145 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/wandb-summary.json
2024-03-21 20:25:22,327 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 7
2024-03-21 20:25:22,327 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:22,327 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-21 20:25:22,327 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:22,327 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-21 20:25:23,056 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-21 20:25:23,275 INFO    Thread-25 :9145 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/config.yaml
2024-03-21 20:25:24,010 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 8
2024-03-21 20:25:24,010 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: poll_exit
2024-03-21 20:25:24,010 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:24,010 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-21 20:25:24,011 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:24,011 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-21 20:25:24,011 INFO    SenderThread:9145 [job_builder.py:build():296] Attempting to build job artifact
2024-03-21 20:25:24,011 INFO    SenderThread:9145 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-21 20:25:24,011 INFO    SenderThread:9145 [job_builder.py:_get_program_relpath():444] run is notebook based run
2024-03-21 20:25:24,011 INFO    SenderThread:9145 [job_builder.py:_build_repo_job_source():164] target path does not exist, exiting
2024-03-21 20:25:24,012 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 9
2024-03-21 20:25:24,012 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:24,012 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-21 20:25:24,012 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:24,012 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-21 20:25:24,012 INFO    SenderThread:9145 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-21 20:25:24,061 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-21 20:25:24,277 INFO    SenderThread:9145 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/output.log
2024-03-21 20:25:24,277 INFO    SenderThread:9145 [dir_watcher.py:finish():388] scan: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files
2024-03-21 20:25:24,277 INFO    SenderThread:9145 [dir_watcher.py:finish():402] scan save: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/requirements.txt requirements.txt
2024-03-21 20:25:24,277 INFO    SenderThread:9145 [dir_watcher.py:finish():402] scan save: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/output.log output.log
2024-03-21 20:25:24,279 INFO    SenderThread:9145 [dir_watcher.py:finish():402] scan save: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/config.yaml config.yaml
2024-03-21 20:25:24,279 INFO    SenderThread:9145 [dir_watcher.py:finish():402] scan save: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/wandb-summary.json wandb-summary.json
2024-03-21 20:25:24,280 INFO    SenderThread:9145 [dir_watcher.py:finish():402] scan save: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/conda-environment.yaml conda-environment.yaml
2024-03-21 20:25:24,281 INFO    SenderThread:9145 [dir_watcher.py:finish():402] scan save: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/wandb-metadata.json wandb-metadata.json
2024-03-21 20:25:24,282 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 10
2024-03-21 20:25:24,282 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: poll_exit
2024-03-21 20:25:24,283 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:24,285 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-21 20:25:24,285 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:24,285 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-21 20:25:24,286 INFO    SenderThread:9145 [file_pusher.py:finish():175] shutting down file pusher
2024-03-21 20:25:24,769 INFO    wandb-upload_0:9145 [upload_job.py:push():131] Uploaded file /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/requirements.txt
2024-03-21 20:25:24,924 INFO    wandb-upload_3:9145 [upload_job.py:push():131] Uploaded file /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/wandb-summary.json
2024-03-21 20:25:24,948 INFO    wandb-upload_1:9145 [upload_job.py:push():131] Uploaded file /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/output.log
2024-03-21 20:25:25,011 INFO    wandb-upload_4:9145 [upload_job.py:push():131] Uploaded file /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/conda-environment.yaml
2024-03-21 20:25:25,063 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-21 20:25:25,063 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: poll_exit
2024-03-21 20:25:26,067 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-21 20:25:26,067 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: poll_exit
2024-03-21 20:25:27,071 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: status_report
2024-03-21 20:25:27,071 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-21 20:25:27,072 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: poll_exit
2024-03-21 20:25:28,076 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-21 20:25:28,076 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: poll_exit
2024-03-21 20:25:29,077 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-21 20:25:29,077 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: poll_exit
2024-03-21 20:25:29,393 INFO    wandb-upload_2:9145 [upload_job.py:push():131] Uploaded file /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/files/config.yaml
2024-03-21 20:25:29,599 INFO    Thread-24 (_thread_body):9145 [sender.py:transition_state():617] send defer: 11
2024-03-21 20:25:29,599 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:29,599 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-21 20:25:29,600 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:29,600 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-21 20:25:29,600 INFO    SenderThread:9145 [file_pusher.py:join():181] waiting for file pusher
2024-03-21 20:25:29,600 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 12
2024-03-21 20:25:29,600 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:29,600 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-21 20:25:29,601 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:29,601 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-21 20:25:29,601 INFO    SenderThread:9145 [file_stream.py:finish():595] file stream finish called
2024-03-21 20:25:29,815 INFO    SenderThread:9145 [file_stream.py:finish():599] file stream finish is done
2024-03-21 20:25:29,815 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 13
2024-03-21 20:25:29,815 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:29,815 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-21 20:25:29,815 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:29,815 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-21 20:25:29,815 INFO    SenderThread:9145 [sender.py:transition_state():617] send defer: 14
2024-03-21 20:25:29,815 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: defer
2024-03-21 20:25:29,816 DEBUG   SenderThread:9145 [sender.py:send():382] send: final
2024-03-21 20:25:29,816 INFO    HandlerThread:9145 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-21 20:25:29,816 DEBUG   SenderThread:9145 [sender.py:send():382] send: footer
2024-03-21 20:25:29,816 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: defer
2024-03-21 20:25:29,816 INFO    SenderThread:9145 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-21 20:25:29,816 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-21 20:25:29,817 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: poll_exit
2024-03-21 20:25:29,817 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-21 20:25:29,817 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: server_info
2024-03-21 20:25:29,818 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: get_summary
2024-03-21 20:25:29,818 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: server_info
2024-03-21 20:25:29,819 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-21 20:25:29,819 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: job_info
2024-03-21 20:25:30,008 DEBUG   SenderThread:9145 [sender.py:send_request():409] send_request: job_info
2024-03-21 20:25:30,009 DEBUG   HandlerThread:9145 [handler.py:handle_request():146] handle_request: shutdown
2024-03-21 20:25:30,009 INFO    HandlerThread:9145 [handler.py:finish():869] shutting down handler
2024-03-21 20:25:30,820 INFO    WriterThread:9145 [datastore.py:close():296] close: /Users/jeongjiun/Documents/GitHub/recommendation/InvPref/code/wandb/run-20240321_202433-y8bqzxsc/run-y8bqzxsc.wandb
2024-03-21 20:25:31,009 INFO    SenderThread:9145 [sender.py:finish():1572] shutting down sender
2024-03-21 20:25:31,009 INFO    SenderThread:9145 [file_pusher.py:finish():175] shutting down file pusher
2024-03-21 20:25:31,009 INFO    SenderThread:9145 [file_pusher.py:join():181] waiting for file pusher
